designer,show,look_number,image_url,style_tags,items_json
Chanel,Pre-Fall 2026,32,"https://assets.vogue.com/photos/693019b2c1c3c6b90dcb5594/master/w_1024,c_limit/00032-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,New Classic,Old Money","[{""category"": ""Coat"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Elongated""], ""construction"": [""Statement Closure""], ""decoration"": [""Lace Trim"", ""Statement Buttons""]}, {""category"": ""Top/Blouse"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""High Neck""], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Straight"", ""High Rise""], ""construction"": [""Waist Seam""], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Sunglasses"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,33,"https://assets.vogue.com/photos/693019b1da9a25400a479965/master/w_1024,c_limit/00033-chanel-pre-fall-2026-credit-gorunway.jpg","Loud Luxury,Old Money","[{""category"": ""Dress"", ""materials"": [""Textured Knit""], ""pattern"": ""Animal Print"", ""silhouette"": [""Fitted/Waisted"", ""Column""], ""construction"": [""Square Neckline"", ""Patch Pockets""], ""decoration"": []}, {""category"": ""Hat"", ""materials"": [""Textured Knit""], ""pattern"": ""Animal Print"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}]"
Chanel,Pre-Fall 2026,34,"https://assets.vogue.com/photos/693019b32567a92656e3f6bf/master/w_1024,c_limit/00034-chanel-pre-fall-2026-credit-gorunway.jpg","New Femininity,Quiet Luxury,Ladylike","[{""category"": ""Dress"", ""materials"": [""Textured Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""A-line""], ""construction"": [""Waist Seam"", ""Asymmetry""], ""decoration"": [""Ruffles""]}, {""category"": ""Sunglasses"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,35,"https://assets.vogue.com/photos/693019b4d483ec8989a8e586/master/w_1024,c_limit/00035-chanel-pre-fall-2026-credit-gorunway.jpg","Power Dressing,Office Aesthetic,New Classic","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Oversized"", ""Straight""], ""construction"": [""Shirt Collar"", ""Wide Shoulders""], ""decoration"": []}, {""category"": ""Shirt"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Stripes"", ""silhouette"": [""Straight""], ""construction"": [""Shirt Collar""], ""decoration"": []}, {""category"": ""Knitwear/Cardigan"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [], ""decoration"": []}, {""category"": ""Knitwear/Cardigan"", ""materials"": [""Fine Knit""], ""pattern"": ""Floral"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [], ""decoration"": []}, {""category"": ""Pants/Trousers"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Relaxed"", ""Wide Leg/Flare""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Sunglasses"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,36,"https://assets.vogue.com/photos/693019b661b4bbc9a33d7b24/master/w_1024,c_limit/00036-chanel-pre-fall-2026-credit-gorunway.jpg","New Classic,Quiet Luxury,Office Aesthetic","[{""category"": ""Jacket/Blazer"", ""materials"": [""Bouclé"", ""Tweed""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Cropped""], ""construction"": [""Patch Pockets"", ""Statement Closure""], ""decoration"": [""Contrast Stitching"", ""Textured Inserts""]}, {""category"": ""Top/Blouse"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""High Rise""], ""construction"": [""High Neck""], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Bouclé"", ""Tweed""], ""pattern"": ""Solid"", ""silhouette"": [""A-line""], ""construction"": [], ""decoration"": [""Contrast Stitching""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,37,"https://assets.vogue.com/photos/693019b6234aad71fd57d1e7/master/w_1024,c_limit/00037-chanel-pre-fall-2026-credit-gorunway.jpg","Preppy,Country Aesthetic,Old Money","[{""category"": ""Hat"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Sunglasses"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Statement Buttons""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Top/Blouse"", ""materials"": [""Cotton""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Oversized"", ""Relaxed""], ""construction"": [""Shirt Collar""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Belt"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Skirt"", ""materials"": [""Cotton""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""A-line"", ""Elongated""], ""construction"": [""Pleats""], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,38,"https://assets.vogue.com/photos/693019b78d8b5b664f5f26c7/master/w_1024,c_limit/00038-chanel-pre-fall-2026-credit-gorunway.jpg","Collegiate/Schoolgirl,Ladylike,Preppy","[{""category"": ""Top/Blouse"", ""materials"": [""Cotton""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""Shirt Collar""], ""decoration"": [""Statement Buttons"", ""Appliqué""]}, {""category"": ""Skirt"", ""materials"": [""Cotton""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""A-line"", ""Elongated""], ""construction"": [""Pleats"", ""Waist Seam""], ""decoration"": []}, {""category"": ""Belt"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Rhinestones"", ""Appliqué""]}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Rhinestones""]}]"
Chanel,Pre-Fall 2026,39,"https://assets.vogue.com/photos/693019b854a4b7d4e38430bb/master/w_1024,c_limit/00039-chanel-pre-fall-2026-credit-gorunway.jpg","Power Dressing,Office Aesthetic,New Classic","[{""category"": ""Suit"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Stripes"", ""silhouette"": [""Oversized"", ""Elongated""], ""construction"": [""Wide Shoulders"", ""Shirt Collar""], ""decoration"": [""Contrast Stitching"", ""Statement Buttons""]}, {""category"": ""Shirt"", ""materials"": [""Cotton""], ""pattern"": ""Solid"", ""silhouette"": [""Straight""], ""construction"": [""Shirt Collar""], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Hat"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,40,"https://assets.vogue.com/photos/693019b92a6d46e3815fa0ce/master/w_1024,c_limit/00040-chanel-pre-fall-2026-credit-gorunway.jpg","Power Dressing,Quiet Luxury,Old Money","[{""category"": ""Hat"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Sunglasses"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Shoulder Emphasis""], ""construction"": [""Statement Closure""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Other"", ""materials"": [""Fur/Faux Fur""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Gloves"", ""materials"": [""Fur/Faux Fur""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""High Rise""], ""construction"": [""Pleats""], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Contrast Stitching""]}]"
Chanel,Pre-Fall 2026,41,"https://assets.vogue.com/photos/693019b9c1c3c6b90dcb5596/master/w_1024,c_limit/00041-chanel-pre-fall-2026-credit-gorunway.jpg","Loud Luxury,New Femininity,Boudoir","[{""category"": ""Gown/Evening"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Column""], ""construction"": [""V-Neck""], ""decoration"": [""Sequins""]}, {""category"": ""Coat"", ""materials"": [""Tweed""], ""pattern"": ""Geometric"", ""silhouette"": [""Relaxed"", ""Oversized""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Sequins""]}]"
Chanel,Pre-Fall 2026,42,"https://assets.vogue.com/photos/693019bbf25c7fb049e2f376/master/w_1024,c_limit/00042-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,New Classic,Ladylike","[{""category"": ""Jacket/Blazer"", ""materials"": [""Lace""], ""pattern"": ""Floral"", ""silhouette"": [""Fitted/Waisted"", ""Cropped""], ""construction"": [], ""decoration"": [""Piping"", ""Contrast Stitching""]}, {""category"": ""Skirt"", ""materials"": [""Lace""], ""pattern"": ""Floral"", ""silhouette"": [""Fitted/Waisted"", ""Column""], ""construction"": [], ""decoration"": [""Piping""]}, {""category"": ""Top/Blouse"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""High Neck""], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Piping""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,43,"https://assets.vogue.com/photos/693019bb54a4b7d4e38430bf/master/w_1024,c_limit/00043-chanel-pre-fall-2026-credit-gorunway.jpg","Old Money,Preppy,New Classic","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Relaxed"", ""Oversized""], ""construction"": [""Shirt Collar""], ""decoration"": []}, {""category"": ""Top/Blouse"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""High Neck""], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Straight""], ""construction"": [], ""decoration"": [""Contrast Stitching""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}]"
Chanel,Pre-Fall 2026,44,"https://assets.vogue.com/photos/693019bc61b4bbc9a33d7b26/master/w_1024,c_limit/00044-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,New Classic,Old Money","[{""category"": ""Coat"", ""materials"": [""Tweed"", ""Bouclé""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Straight"", ""Oversized""], ""construction"": [""Patch Pockets"", ""Stand Collar""], ""decoration"": [""Contrast Stitching"", ""Lace Trim""]}, {""category"": ""Shirt"", ""materials"": [""Satin""], ""pattern"": ""Solid"", ""silhouette"": [""Relaxed"", ""Oversized""], ""construction"": [""Shirt Collar""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Pants/Trousers"", ""materials"": [""Satin""], ""pattern"": ""Solid"", ""silhouette"": [""Wide Leg/Flare"", ""High Rise""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Fur/Faux Fur""], ""pattern"": ""Animal Print"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,45,"https://assets.vogue.com/photos/693019bf75aa28c41b11351b/master/w_1024,c_limit/00045-chanel-pre-fall-2026-credit-gorunway.jpg","Quiet Luxury,Old Money,Ladylike","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric"", ""Fur/Faux Fur""], ""pattern"": ""Floral"", ""silhouette"": [""Fitted/Waisted"", ""Cropped""], ""construction"": [], ""decoration"": [""Lace Trim"", ""Contrast Stitching""]}, {""category"": ""Skirt"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Floral"", ""silhouette"": [""Fitted/Waisted"", ""Column""], ""construction"": [], ""decoration"": [""Lace Trim""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Pre-Fall 2026,46,"https://assets.vogue.com/photos/693019beb7d0fce9d462d6ec/master/w_1024,c_limit/00046-chanel-pre-fall-2026-credit-gorunway.jpg","Loud Luxury,New Femininity,Quiet Status","[{""category"": ""Sunglasses"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Knitwear/Cardigan"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Relaxed"", ""Semi-Fitted""], ""construction"": [], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Textured Knit""], ""pattern"": ""Abstract"", ""silhouette"": [""Fitted/Waisted"", ""Elongated""], ""construction"": [""Asymmetry""], ""decoration"": [""Sequins"", ""Fringe""]}, {""category"": ""Gloves"", ""materials"": [""Suede""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Geometric"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Sequins"", ""Fringe""]}]"
